module,type,name,res_id,src,value,comments
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_leads,Lead,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_tree_view_leads,Lead,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Lead,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Lead / Customer,,
crm,model,"mail.message.subtype,name",crm.mt_lead_create,Lead Created,,
crm,model,"mail.message.subtype,name",crm.mt_salesteam_lead,Lead Created,,
crm,model,"ir.actions.act_window,name",crm.crm_lead_tag_action,Lead Tags,,
crm,model,"ir.ui.menu,name",crm.menu_crm_lead_categ,Lead Tags,,
crm,model,"ir.ui.view,arch_db",crm.crm_lead_tag_form,Lead Tags,,
crm,model,"ir.ui.view,arch_db",crm.crm_lead_tag_tree,Lead Tags,,
crm,model,"ir.model,name",crm.model_crm_lead2opportunity_partner,Lead To Opportunity Partner,,
crm,model,"mail.message.subtype,description",crm.mt_lead_create,Lead created,,
crm,model,"ir.model,name",crm.model_crm_lead,Lead/Opportunity,,
crm,model,"ir.actions.act_window,name",crm.action_lead_mass_mail,Lead/Opportunity Mass Mail,,
crm,model,"ir.actions.act_window,name",crm.crm_case_form_view_salesteams_lead,Leads,,
crm,model,"ir.actions.act_window,name",crm.crm_lead_all_leads,Leads,,
crm,model,"ir.model.fields,field_description",crm.field_crm_team_use_leads,Leads,,
crm,model,"ir.model.fields,field_description",crm.field_sale_config_settings_group_use_lead,Leads,,
crm,model,"ir.ui.menu,name",crm.crm_opportunity_report_menu_lead,Leads,,
crm,model,"ir.ui.menu,name",crm.menu_crm_leads,Leads,,
crm,model,"ir.ui.view,arch_db",crm.crm_activity_report_view_search,Leads,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_tree_view_leads,Leads,,
crm,model,"ir.ui.view,arch_db",crm.crm_team_salesteams_view_kanban,Leads,,
crm,model,"ir.ui.view,arch_db",crm.sales_team_form_view_in_crm,Leads,,
crm,model,"ir.ui.menu,name",crm.menu_crm_config_lead,Leads & Opportunities,,
crm,code,addons/crm/models/crm_lead.py,59,Leads / Opportunities,,
crm,model,"ir.actions.act_window,name",crm.action_report_crm_lead_salesteam,Leads Analysis,,
crm,model,"ir.actions.act_window,name",crm.crm_opportunity_report_action_lead,Leads Analysis,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_graph_lead,Leads Analysis,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_pivot_lead,Leads Analysis,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Leads Analysis,,
crm,model,"ir.actions.act_window,help",crm.action_report_crm_lead_salesteam,Leads Analysis allows you to check different CRM related information like the treatment delays or number of leads per state. You can sort out your leads analysis by different groups to get accurate grained analysis.,,
crm,model,"ir.filters,name",crm.filter_opportunity_salesperson,Leads By Salespersons,,
crm,model,"ir.ui.view,arch_db",crm.view_sale_config_settings,Leads Email Alias,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_leads,Leads Form,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_calendar_view_leads,Leads Generation,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Leads by Source,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Leads that are assigned to me,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Leads that did not ask not to be included in mass mailing campaigns,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_lead2opportunity_partner_mass,"Leads that you selected that have duplicates. If the list is empty, it means that no duplicates were found",,
crm,model,"ir.ui.view,arch_db",crm.view_crm_lead2opportunity_partner_mass,Leads with existing duplicates (for information),,
crm,model,"ir.model.fields,field_description",crm.field_crm_merge_opportunity_opportunity_ids,Leads/Opportunities,,
crm,code,addons/crm/static/src/js/tour.js,18,Let's have a look at your opportunities pipeline.,,openerp-web
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Licences,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_automatic_wizard_line_ids,Lines,,
crm,selection,"crm.lead2opportunity.partner,action",0,Link to an existing customer,,
crm,selection,"crm.partner.binding,action",0,Link to an existing customer,,
crm,model,"ir.model.fields,help",crm.field_crm_lead_partner_id,Linked partner (optional). Usually created when converting the lead.,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,List of possible pain points by segment/profile,,
crm,model,"ir.ui.view,arch_db",crm.crm_activity_log_view_form,Log & Schedule Next,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_oppor,Log Activity,,
crm,model,"ir.ui.view,arch_db",crm.crm_activity_log_view_form,Log Only,,
crm,model,"ir.ui.view,arch_db",crm.crm_activity_log_view_form,Log a note...,,
crm,model,"ir.actions.act_window,name",crm.crm_activity_log_action,Log an Activity,,
crm,model,"ir.model,name",crm.model_crm_activity_log,Log an Activity,,
crm,model,"ir.ui.view,arch_db",crm.crm_activity_log_view_form,Log an Activity,,
crm,code,addons/crm/models/crm_lead.py,1044,Lost,,
crm,code,addons/crm/static/src/js/web_planner_crm.js,34,Lost,,openerp-web
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_oppor,Lost,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Lost,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Lost,,
crm,model,"ir.actions.act_window,name",crm.crm_lead_lost_action,Lost Reason,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_lost_lost_reason_id,Lost Reason,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_lost_reason,Lost Reason,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_lost_reason,Lost Reason,,
crm,model,"ir.ui.view,arch_db",crm.crm_lead_lost_view_form,Lost Reason,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Lost Reason,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Lost Reason,,
crm,model,"ir.actions.act_window,name",crm.crm_lost_reason_action,Lost Reasons,,
crm,model,"ir.ui.menu,name",crm.menu_crm_lost_reason,Lost Reasons,,
crm,selection,"crm.lead,priority",0,Low,,
crm,selection,"crm.opportunity.report,priority",0,Low,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_oppor,Mark Lost,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_oppor,Mark Won,,
crm,model,"ir.actions.server,name",crm.action_mark_as_lost,Mark as lost,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_oppor,Marketing,,
crm,model,"ir.model,name",crm.model_crm_lead2opportunity_partner_mass,Mass Lead To Opportunity Partner,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_automatic_wizard_maximum_group,Maximum of Group of Contacts,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_medium_id,Medium,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Medium,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Medium,,
crm,code,addons/crm/models/crm_lead.py,883,Meeting scheduled at '%s'<br> Subject: %s <br> Duration: %s hour(s),,
crm,code,addons/crm/static/src/js/web_planner_crm.js,25,"Meeting with a demo. Set Fields: expected revenue, closing date",,openerp-web
crm,model,"ir.actions.act_window,name",crm.act_crm_opportunity_calendar_event_new,Meetings,,
crm,model,"ir.actions.act_window,name",crm.calendar_event_partner,Meetings,,
crm,model,"ir.model.fields,field_description",crm.field_res_partner_meeting_ids,Meetings,,
crm,model,"ir.model.fields,field_description",crm.field_res_users_meeting_ids,Meetings,,
crm,model,"ir.ui.view,arch_db",crm.view_partners_form_crm1,Meetings,,
crm,model,"ir.ui.view,arch_db",crm.merge_opportunity_form,Merge,,
crm,model,"ir.ui.view,arch_db",crm.base_partner_merge_automatic_wizard_form,Merge Automatically,,
crm,model,"ir.ui.view,arch_db",crm.base_partner_merge_automatic_wizard_form,Merge Automatically all process,,
crm,model,"ir.ui.view,arch_db",crm.base_partner_merge_automatic_wizard_form,Merge Contacts,,
crm,model,"ir.ui.view,arch_db",crm.merge_opportunity_form,Merge Leads/Opportunities,,
crm,model,"ir.actions.act_window,name",crm.action_partner_merge,Merge Selected Contacts,,
crm,model,"ir.actions.act_window,name",crm.action_merge_opportunities,Merge leads/opportunities,,
crm,model,"ir.actions.act_window,name",crm.merge_opportunity_act,Merge leads/opportunities,,
crm,model,"ir.model,name",crm.model_crm_merge_opportunity,Merge opportunities,,
crm,model,"ir.ui.view,arch_db",crm.base_partner_merge_automatic_wizard_form,Merge the following contacts,,
crm,model,"ir.ui.view,arch_db",crm.base_partner_merge_automatic_wizard_form,Merge with Manual Check,,
crm,model,"ir.model.fields,help",crm.field_crm_lead2opportunity_partner_mass_deduplicate,Merge with existing leads/opportunities of each partner,,
crm,selection,"crm.lead2opportunity.partner,name",0,Merge with existing opportunities,,
crm,selection,"crm.lead2opportunity.partner.mass,name",0,Merge with existing opportunities,,
crm,code,addons/crm/models/crm_lead.py,486,Merged lead,,
crm,code,addons/crm/models/crm_lead.py,520,Merged leads,,
crm,code,addons/crm/models/crm_lead.py,520,Merged opportunities,,
crm,code,addons/crm/models/crm_lead.py,486,Merged opportunity,,
crm,code,addons/crm/wizard/base_partner_merge.py,331,Merged with the following partners:,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_subtype_id,Message Subtype,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_name,Message Type,,
crm,model,"ir.model.fields,help",crm.field_crm_activity_name,"Message subtype gives a more precise type on the message, especially for system notifications. For example, it can be a notification related to a new record (New), or to a stage change in a process (Stage change). Message subtypes allow to precisely tune the notifications the user want to receive on its wall.",,
crm,model,"ir.model.fields,help",crm.field_crm_activity_internal,"Messages with internal subtypes will be visible only by employees, aka members of base_user group",,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_line_min_id,MinID,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_oppor,Misc,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_mobile,Mobile,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_res_model,Model,,
crm,model,"ir.model.fields,help",crm.field_crm_activity_res_model,"Model the subtype applies to. If False, this subtype applies to all models.",,
crm,model,"ir.ui.view,arch_db",crm.crm_activity_report_view_search,Month,,
crm,model,"ir.ui.view,arch_db",crm.view_sale_config_settings,More Info,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Motivation letter from the management,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,My Leads,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,My Opportunities,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,My Opportunities,,
crm,model,"ir.actions.server,name",crm.action_your_pipeline,My Pipeline,,
crm,model,"ir.ui.menu,name",crm.menu_crm_opportunities,My Pipeline,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_automatic_wizard_group_by_name,Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_tag_name,Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lost_reason_name,Name,,
crm,code,addons/crm/static/src/js/web_planner_crm.js,28,Needs assessment,,openerp-web
crm,code,addons/crm/static/src/js/web_planner_crm.js,16,Negotiation,,openerp-web
crm,code,addons/crm/static/src/js/web_planner_crm.js,34,Negotiation,,openerp-web
crm,code,addons/crm/static/src/js/web_planner_crm.js,23,New,,openerp-web
crm,code,addons/crm/static/src/js/web_planner_crm.js,28,New,,openerp-web
crm,code,addons/crm/static/src/js/web_planner_crm.js,34,New,,openerp-web
crm,model,"crm.stage,name",crm.stage_lead1,New,,
crm,model,"ir.actions.act_window,name",crm.action_opportunity_form,New Opportunity,,
crm,code,addons/crm/static/src/js/web_planner_crm.js,17,New propspect assigned to the right salesperson,,openerp-web
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_date_action_next,Next Action,,
crm,model,"ir.actions.act_window,name",crm.crm_lead_action_activities,Next Activities,,
crm,model,"ir.ui.menu,name",crm.crm_lead_menu_activities,Next Activities,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_next_activity_id,Next Activity,,
crm,model,"ir.ui.view,arch_db",crm.crm_lead_view_tree_activity,Next Activity,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_log_date_action,Next Activity Date,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_date_action,Next Activity Date,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_title_action,Next Activity Summary,,
crm,code,addons/crm/wizard/crm_activity_log.py,61,Next activity,,
crm,selection,"crm.lead,kanban_state",0,Next activity is planned,,
crm,selection,"crm.lead,kanban_state",0,Next activity late,,
crm,code,addons/crm/models/crm_lead.py,1095,No Subject,,
crm,model,"ir.ui.view,arch_db",crm.crm_activity_log_view_form_schedule,No activity,,
crm,selection,"crm.lead,kanban_state",0,No next activity planned,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,No salesperson,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,No salesperson,,
crm,selection,"crm.lead,priority",0,Normal,,
crm,selection,"crm.opportunity.report,priority",0,Normal,,
crm,model,"crm.lost.reason,name",crm.lost_reason_3,Not enough stock,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_log_note,Note,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"Note: To use those features, you need to install the",,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_description,Notes,,
crm,model,"ir.model.fields,help",crm.field_crm_opportunity_report_delay_close,Number of Days to close the case,,
crm,model,"ir.model.fields,help",crm.field_crm_opportunity_report_delay_open,Number of Days to open the case,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Number of Rooms,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_days,Number of days,,
crm,model,"ir.model.fields,help",crm.field_crm_activity_days,"Number of days before executing the action, allowing you to plan the date of the action.",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Odoo Default,,
crm,model,"ir.model.fields,field_description",crm.field_sale_config_settings_module_website_sign,Odoo Sign,,
crm,model,"ir.ui.view,arch_db",crm.view_sale_config_settings,Odoo Sign,,
crm,model,"ir.actions.act_window,help",crm.crm_case_form_view_salesteams_opportunity,"Odoo helps you keep track of your sales pipeline to follow
                    up potential sales and better forecast your future revenues.",,
crm,model,"ir.actions.act_window,help",crm.crm_lead_opportunities,"Odoo helps you keep track of your sales pipeline to follow
                    up potential sales and better forecast your future revenues.",,
crm,model,"ir.actions.act_window,help",crm.crm_lead_opportunities_tree_view,"Odoo helps you keep track of your sales pipeline to follow
                    up potential sales and better forecast your future revenues.",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"Odoo is the world's only software to have a full integration of Marketing Apps for your sales channel: insight sales, point of sale, ecommerce.",,
crm,model,"ir.model.fields,help",crm.field_sale_config_settings_generate_sales_team_alias,Odoo will generate an email alias based on the sales team name,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"Odoo will help you create polished, professional quotations and contracts in minutes.
                        Tell us how you sell and we will tell you what
                        configuration will best fit your quotation process.",,
crm,model,"ir.actions.act_window,help",crm.crm_case_form_view_salesteams_lead,"Once qualified, the lead can be converted into a business
                    opportunity and/or a new customer in your address book.",,
crm,model,"ir.actions.act_window,help",crm.crm_lead_all_leads,"Once qualified, the lead can be converted into a business
                    opportunity and/or a new customer in your address book.",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"Once you’ve deployed your CRM, it’s time to grow your revenues. Start by setting up a continuous improvement approach.We recommend you to organize weekly sales meeting with the team during which you will do a pipeline review.",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Online users: we do it for you!,,
crm,code,addons/crm/wizard/base_partner_merge.py,323,Only the destination contact may be linked to existing Journal Items. Please ask the Administrator if you need to merge several contacts linked to existing Journal Items.,,
crm,model,"ir.actions.act_window,name",crm.crm_case_form_view_salesteams_opportunity,Opportunities,,
crm,model,"ir.actions.act_window,name",crm.crm_lead_opportunities,Opportunities,,
crm,model,"ir.actions.act_window,name",crm.relate_partner_opportunities,Opportunities,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass_opportunity_ids,Opportunities,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_opportunity_ids,Opportunities,,
crm,model,"ir.model.fields,field_description",crm.field_crm_team_use_opportunities,Opportunities,,
crm,model,"ir.model.fields,field_description",crm.field_res_partner_opportunity_ids,Opportunities,,
crm,model,"ir.model.fields,field_description",crm.field_res_users_opportunity_ids,Opportunities,,
crm,model,"ir.ui.menu,name",crm.menu_crm_config_opportunity,Opportunities,,
crm,model,"ir.ui.view,arch_db",crm.crm_activity_report_view_search,Opportunities,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_oppor,Opportunities,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_graph_view_leads,Opportunities,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_pivot_view_leads,Opportunities,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_tree_view_oppor,Opportunities,,
crm,model,"ir.ui.view,arch_db",crm.crm_team_salesteams_view_kanban,Opportunities,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_lead2opportunity_partner,Opportunities,,
crm,model,"ir.ui.view,arch_db",crm.view_partners_form_crm1,Opportunities,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Opportunities Analysis,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Opportunities Analysis,,
crm,model,"ir.actions.act_window,help",crm.action_report_crm_opportunity_salesteam,"Opportunities Analysis gives you an instant access to your opportunities with information such as the expected revenue, planned cost, missed deadlines or the number of interactions per opportunity. This report is mainly used by the sales manager in order to do the periodic review with the teams of the sales pipeline.",,
crm,model,"ir.filters,name",crm.filter_opportunity_opportunities_cohort,Opportunities Cohort,,
crm,model,"ir.filters,name",crm.filter_opportunity_opportunities_won_per_team,Opportunities Won Per Team,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Opportunities pipeline,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Opportunities that are assigned to me,,
crm,code,addons/crm/models/crm_lead.py,816,Opportunity,,
crm,selection,"crm.activity.report,lead_type",0,Opportunity,,
crm,selection,"crm.lead,type",0,Opportunity,,
crm,selection,"crm.opportunity.report,type",0,Opportunity,,
crm,model,"ir.model.fields,field_description",crm.field_calendar_event_opportunity_id,Opportunity,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_name,Opportunity,,
crm,model,"ir.model.fields,field_description",crm.field_res_partner_opportunity_count,Opportunity,,
crm,model,"ir.model.fields,field_description",crm.field_res_users_opportunity_count,Opportunity,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_tree_view_oppor,Opportunity,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Opportunity,,
crm,model,"ir.ui.view,arch_db",crm.crm_team_salesteams_view_kanban,Opportunity,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Opportunity,,
crm,model,"mail.message.subtype,name",crm.mt_lead_lost,Opportunity Lost,,
crm,model,"mail.message.subtype,name",crm.mt_salesteam_lead_lost,Opportunity Lost,,
crm,model,"mail.message.subtype,name",crm.mt_salesteam_lead_stage,Opportunity Stage Changed,,
crm,model,"ir.ui.view,arch_db",crm.view_create_opportunity_simplified,Opportunity Title,,
crm,model,"mail.message.subtype,name",crm.mt_lead_won,Opportunity Won,,
crm,model,"mail.message.subtype,name",crm.mt_salesteam_lead_won,Opportunity Won,,
crm,model,"mail.message.subtype,description",crm.mt_lead_lost,Opportunity lost,,
crm,model,"mail.message.subtype,description",crm.mt_lead_won,Opportunity won,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_opt_out,Opt-Out,,
crm,selection,"base.partner.merge.automatic.wizard,state",0,Option,,
crm,model,"ir.model.fields,help",crm.field_crm_team_alias_force_thread_id,"Optional ID of a thread (record) to which all incoming messages will be attached, even if they did not reply to it. If set, this will disable the creation of new records completely.",,
crm,model,"ir.ui.view,arch_db",crm.base_partner_merge_automatic_wizard_form,Options,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Overdue Activities,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Overdue Opportunities,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_delay_expected,Overpassed Deadline,,
crm,model,"ir.model.fields,field_description",crm.field_crm_team_alias_user_id,Owner,,
crm,code,addons/crm/static/src/js/web_planner_crm.js,28,POC Sold,,openerp-web
crm,code,addons/crm/static/src/js/web_planner_crm.js,32,POC demonstration to the customer,,openerp-web
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_parent_id,Parent,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_automatic_wizard_group_by_parent_id,Parent Company,,
crm,model,"ir.model.fields,field_description",crm.field_crm_team_alias_parent_model_id,Parent Model,,
crm,model,"ir.model.fields,field_description",crm.field_crm_team_alias_parent_thread_id,Parent Record Thread ID,,
crm,model,"ir.model.fields,help",crm.field_crm_team_alias_parent_model_id,Parent model holding the alias. The model holding the alias reference is not necessarily the model given by alias_model_id (example: project (parent_model) and task (model)),,
crm,model,"ir.model.fields,help",crm.field_crm_activity_parent_id,"Parent subtype, used for automatic subscription. This field is not correctly named. For example on a project, the parent_id of project subtypes refers to task-related subtypes.",,
crm,model,"ir.model,name",crm.model_res_partner,Partner,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_partner_id,Partner,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Partner,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_partner_address_email,Partner Contact Email,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_partner_address_name,Partner Contact Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report_partner_id,Partner/Customer,,
crm,model,"ir.ui.view,arch_db",crm.base_partner_merge_automatic_wizard_form,Partners,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_phone,Phone,,
crm,code,addons/crm/static/src/js/web_planner_crm.js,24,Phone call with following questions: ...,,openerp-web
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Phone scripts,,
crm,model,"ir.ui.menu,name",crm.crm_opportunity_report_menu,Pipeline,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Pipeline,,
crm,model,"ir.ui.view,arch_db",crm.crm_team_salesteams_view_kanban,Pipeline,,
crm,model,"ir.actions.act_window,name",crm.action_report_crm_opportunity_salesteam,Pipeline Analysis,,
crm,model,"ir.actions.act_window,name",crm.crm_opportunity_report_action,Pipeline Analysis,,
crm,model,"ir.actions.act_window,name",crm.crm_opportunity_report_action_graph,Pipeline Analysis,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_graph,Pipeline Analysis,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_pivot,Pipeline Analysis,,
crm,model,"ir.ui.view,arch_db",crm.crm_team_salesteams_view_kanban,Pipeline Analysis,,
crm,model,"ir.actions.act_window,help",crm.crm_opportunity_report_action,"Pipeline Analysis gives you an instant access to
your opportunities with information such as the expected revenue, planned cost,
missed deadlines or the number of interactions per opportunity. This report is
mainly used by the sales manager in order to do the periodic review with the
teams of the sales pipeline.",,
crm,model,"ir.actions.act_window,help",crm.crm_opportunity_report_action_graph,"Pipeline Analysis gives you an instant access to
your opportunities with information such as the expected revenue, planned cost,
missed deadlines or the number of interactions per opportunity. This report is
mainly used by the sales manager in order to periodically review the pipeline
with the the sales teams.",,
crm,model,"web.planner,tooltip_planner",crm.planner_crm,"Plan your sales strategy: objectives, leads, KPIs, and much more!",,
crm,model,"ir.model,name",crm.model_web_planner,Planner,,
crm,code,addons/crm/models/crm_lead.py,592,Please select more than one element (lead or opportunity) from the list view.,,
crm,model,"ir.model.fields,help",crm.field_crm_team_alias_contact,"Policy to post a message on the document using the mailgateway.
- everyone: everyone can post
- partners: only authenticated partners
- followers: only followers of the related document or members of following channels
",,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_preceding_activity_ids,Preceding Activities,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_log_last_activity_id,Previous Activity,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Pricing &amp; Discounts,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_priority,Priority,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage_legend_priority,Priority Management Explanation,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report_probability,Probability,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_probability,Probability,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_probability,Probability,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage_probability,Probability (%),,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_expected_revenue,Probable Turnover,,
crm,code,addons/crm/static/src/js/web_planner_crm.js,23,Product Demonstration,,openerp-web
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Products,,
crm,code,addons/crm/static/src/js/web_planner_crm.js,16,Proposal,,openerp-web
crm,code,addons/crm/static/src/js/web_planner_crm.js,23,Proposal,,openerp-web
crm,code,addons/crm/static/src/js/web_planner_crm.js,28,Proposal,,openerp-web
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Proposal,,
crm,code,addons/crm/static/src/js/web_planner_crm.js,34,Proposition,,openerp-web
crm,model,"crm.stage,name",crm.stage_lead3,Proposition,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Qualification form (you can use the survey app for this),,
crm,code,addons/crm/static/src/js/web_planner_crm.js,15,Qualified,,openerp-web
crm,code,addons/crm/static/src/js/web_planner_crm.js,28,Qualified,,openerp-web
crm,code,addons/crm/static/src/js/web_planner_crm.js,34,Qualified,,openerp-web
crm,model,"crm.stage,name",crm.stage_lead2,Qualified,,
crm,code,addons/crm/static/src/js/web_planner_crm.js,15,Qualified Sponsor,,openerp-web
crm,code,addons/crm/static/src/js/web_planner_crm.js,26,Quotation sent,,openerp-web
crm,code,addons/crm/static/src/js/web_planner_crm.js,20,Quotation sent to customer,,openerp-web
crm,code,addons/crm/static/src/js/web_planner_crm.js,21,Quotation signed by the customer,,openerp-web
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_priority,Rating,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Read the documentation about pricing &amp; discounts,,
crm,code,addons/crm/static/src/js/tour.js,13,"Ready to boost you sales? Your <b>sales pipeline</b> can be found here, under this app.",,openerp-web
crm,model,"ir.model,name",crm.model_crm_lost_reason,Reason for loosing leads,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_log_recommended_activity_id,Recommended Activities,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_recommended_activity_ids,Recommended Next Activities,,
crm,model,"ir.model.fields,field_description",crm.field_crm_team_alias_force_thread_id,Record Thread ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_referred,Referred By,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_action,Related Customer,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass_action,Related Customer,,
crm,model,"ir.model.fields,field_description",crm.field_crm_partner_binding_action,Related Customer,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_relation_field,Relation field,,
crm,model,"mail.template,subject",crm.email_template_opportunity_reminder_mail,Reminder: Lead ${object.name} from ${object.partner_id != False and object.partner_id.name or object.contact_name},,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Reporting,,
